ERROR:root:Data integration failed: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001B9C0879510>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
ERROR:root:Data integration failed: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000020669509510>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
ERROR:root:Data integration failed: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x00000160F5F89510>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 14:16:39,832 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x00000203F40FD5D0>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 14:21:39,841 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x00000203F40FF150>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 14:38:30,948 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x00000203F4100F90>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 14:42:07,755 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000024D120C9810>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 14:47:07,828 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000024D120CB850>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 14:52:07,964 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000024D120D5790>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 14:57:08,005 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000024D120D7590>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 15:02:08,025 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000024D120ED390>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 15:07:08,083 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000024D120D6550>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 15:12:08,190 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000024D120D5350>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
